BirdID,Sex,Cohort,EggDate,HatchDate,NatalBrood,RearingBrood,Fostered,LastLiveRecord,LastLiveYear,LastStage,DeathStatus,DeadCertain,DeadAssumed,DeathAgeY,DeathAgeM,CaptureDate,CaptureYear,Stage,AgeY,AvAgeY,WiAgeY,AgeM,AvAgeM,WiAgeM,McAgeY,McAgeM,SampleID,CTLowTL,TValue,CTHighGAPDH,SValue,TSRatio,Plate,Row,RelDiff,AnalysisYear,ExtractionYear,BloodAge,DNAAge
6544,1,2010,30/06/2010,14/07/2010,1185,1185,0,18/07/2013,2013,3,0,FALSE,TRUE,3,36,14/11/2011,2011,3,1,1.5,-0.5,16,18.25,-2.25,-0.191780822,1.117600941,BKW0014,19.84536992,17.45940837,22.16978891,13.21984622,1.29383615,MEM_Adults_plate17_260215_data.csvresultstotal.csv,C,0.167470683,2015,2014,3,1
6555,1,2010,30/06/2010,14/07/2010,1185,1185,0,18/07/2013,2013,3,0,FALSE,TRUE,3,36,20/11/2011,2011,3,1,1.5,-0.5,16,18.25,-2.25,-0.191780822,1.117600941,BKW0111,17.91428695,76.5990601,19.33406482,74.55736588,1.017471312,MEM_Adults_plate31_060513_data.csvresultstotal.csv,C,0.12297208,2014,2014,3,0
6555,1,2010,22/06/2010,06/07/2010,1187,1187,0,12/07/2011,2011,3,0,FALSE,TRUE,1,12,02/02/2011,2011,3,1,1,0,7,7,0,-0.191780822,-7.882399059,BJW131,20.11402942,16.50280875,21.64356408,15.1853793,1.086779364,MEM_Adults_plate23_020315_data.csvresultstotal.csv,F,0.004249874,2015,2011,0,4
6555,1,2010,22/06/2010,06/07/2010,1187,1187,0,24/07/2011,2011,3,0,FALSE,TRUE,1,12,02/02/2011,2011,3,1,1,0,7,7,0,-0.191780822,-7.882399059,BJW140,20.15980039,15.37785549,22.50966492,10.062771,1.524756396,MEM_Adults_plate21_260215_data.csvresultstotal.csv,B,0.096057695,2015,2011,0,4
6562,0,2010,NA,NA,NA,NA,0,18/11/2011,2011,3,0,FALSE,TRUE,1,NA,18/11/2011,2011,3,1,0.333333333,0.666666667,NA,NA,NA,-0.191780822,NA,BKW0093,20.41218963,11.48289899,23.02280582,7.251144022,1.581937302,MEM_Adults_plate18_250215_data.csvresultstotal.csv,G,0.025580077,2015,2014,3,1
6562,0,2010,NA,NA,NA,NA,0,18/11/2011,2011,3,0,FALSE,TRUE,1,NA,24/11/2010,2010,3,0,0.333333333,-0.333333333,NA,NA,NA,-1.191780822,NA,BJW033,19.30822761,21.72933105,21.38229097,19.58048339,1.109910096,MEM_Adults_plate19_240215_data.csvresultstotal.csv,B,0.031380506,2015,2011,1,4
6562,0,2010,NA,NA,NA,NA,0,18/11/2011,2011,3,0,FALSE,TRUE,1,NA,01/08/2010,2010,3,0,0.333333333,-0.333333333,NA,NA,NA,-1.191780822,NA,BJS0368,20.36664683,14.08633141,21.83441464,13.44256246,1.045723633,MEM_Adults_plate23_020315_data.csvresultstotal.csv,G,0.089510462,2015,2011,1,4
6563,1,2010,02/07/2010,15/07/2010,1188,1188,0,02/08/2014,2014,3,0,FALSE,TRUE,4,49,15/11/2011,2011,3,1,1.75,-0.75,16,24,-8,-0.191780822,1.117600941,BKW0017,18.39396185,40.41862602,20.48992061,36.77771102,1.098722716,MEM_Adults_plate17_260215_data.csvresultstotal.csv,A,0.050967372,2015,2014,3,1
6563,1,2010,02/07/2010,15/07/2010,1188,1188,0,02/08/2014,2014,3,0,FALSE,TRUE,4,49,25/11/2010,2010,3,0,1.75,-1.75,4,24,-20,-1.191780822,-10.88239906,BJW052,19.73457236,16.97995206,22.15162635,11.14018043,1.52196661,MEM_Adults_plate22_020315_data.csvresultstotal.csv,E,0.044980179,2015,2011,1,4
6565,1,2010,02/07/2010,15/07/2010,1188,1188,0,02/08/2014,2014,3,0,FALSE,TRUE,4,49,10/11/2013,2013,3,3,1.75,1.25,40,24,16,1.808219178,25.11760094,BMW047,18.82406962,29.22685021,21.27521625,20.710277,1.411252079,NdR_hstel_2016_p16_data.csvresultstotal.csv,H,0.001490174,2016,2014,1,2
6565,1,2010,02/07/2010,15/07/2010,1188,1188,0,02/08/2014,2014,3,0,FALSE,TRUE,4,49,02/07/2013,2013,3,3,1.75,1.25,36,24,12,1.808219178,21.11760094,BMS0672,18.98540165,31.82513493,20.94832353,27.54258036,1.150687434,NdR_hstel_2016_p21_data.csvresultstotal.csv,C,0.147235861,2016,2014,1,2
6568,0,2010,07/07/2010,20/07/2010,1189,1189,0,20/11/2011,2011,3,0,FALSE,TRUE,1,16,23/11/2010,2010,3,0,0.666666667,-0.666666667,4,9,-5,-1.191780822,-10.88239906,BJW027,18.52514278,37.47917595,21.44567637,20.24040565,1.847132181,MEM_Adults_plate17_260215_data.csvresultstotal.csv,C,0.064091669,2015,2011,1,4
6568,0,2010,07/07/2010,20/07/2010,1189,1189,0,20/11/2011,2011,3,0,FALSE,TRUE,1,16,17/11/2011,2011,3,1,0.666666667,0.333333333,16,9,7,-0.191780822,1.117600941,BKW0075,20.58056647,11.63777556,22.56119642,8.394560513,1.386644443,MEM_Adults_plate24_030315_data.csvresultstotal.csv,H,0.010926253,2015,2014,3,1
6568,1,2010,10/07/2010,24/07/2010,1190,1190,0,15/11/2011,2011,3,0,FALSE,TRUE,1,16,15/11/2011,2011,3,1,0.666666667,0.333333333,16,10.33333333,5.666666667,-0.191780822,1.117600941,BKW0015,19.42348367,21.4156853,21.71145714,17.07856975,1.253995111,MEM_Adults_plate17_260215_data.csvresultstotal.csv,C,0.010329857,2015,2014,3,1
6568,1,2010,10/07/2010,24/07/2010,1190,1190,0,15/11/2011,2011,3,0,FALSE,TRUE,1,16,07/06/2011,2011,3,1,0.666666667,0.333333333,11,10.33333333,0.666666667,-0.191780822,-3.882399059,BKS0387,15.85296396,202.8554171,17.29385403,295.972939,0.694451308,MEM_Adults_plate22_020315_data.csvresultstotal.csv,H,0.137706395,2015,2012,1,3
6581,0,2010,12/07/2010,26/07/2010,1191,1191,0,05/08/2014,2014,3,0,FALSE,TRUE,4,49,25/05/2014,2014,3,4,3,1,46,33.66666667,12.33333333,2.808219178,31.11760094,BNS0501,18.6449121,33.06041655,20.60652014,32.60819683,1.013516665,NdR_hstel_2016_p16_data.csvresultstotal.csv,B,0.031534297,2016,2014,0,2
6581,0,2010,14/07/2010,27/07/2010,1192,1192,0,17/11/2011,2011,3,0,FALSE,TRUE,1,16,17/11/2011,2011,3,1,1,0,16,16,0,-0.191780822,1.117600941,BKW0070,18.96264381,33.62689876,20.77318477,27.56868136,1.216154015,MEM_Adults_plate24_030315_data.csvresultstotal.csv,A,0.09121995,2015,2014,3,1
6581,1,2010,28/07/2010,10/08/2010,1195,1195,0,23/06/2011,2011,3,0,FALSE,TRUE,1,10,24/11/2010,2010,3,0,0.5,-0.5,3,4.5,-1.5,-1.191780822,-11.88239906,BJW034,18.90507373,27.90777497,20.90112206,26.65956448,1.046661275,MEM_Adults_plate19_240215_data.csvresultstotal.csv,E,0.016602963,2015,2011,1,4
6607,1,2010,28/07/2010,10/08/2010,1195,1195,0,23/06/2011,2011,3,0,FALSE,TRUE,1,10,02/02/2011,2011,3,1,0.5,0.5,6,4.5,1.5,-0.191780822,-8.882399059,BJW120,17.20987922,48.50432257,20.47722276,37.28885787,1.297278954,MEM_Adults_plate26_030315_data.csvresultstotal.csv,E,0.073606898,2015,2011,0,4
6607,0,2010,28/07/2010,10/08/2010,1195,1195,0,16/08/2012,2012,3,0,FALSE,TRUE,2,24,17/11/2011,2011,3,1,1,0,15,11.66666667,3.333333333,-0.191780822,0.117600941,BKW0073,18.02707678,61.59884774,20.20321361,40.222463,1.531734875,MEM_Adults_plate24_030315_data.csvresultstotal.csv,B,0.007419441,2015,2014,3,1
6607,0,2010,28/07/2010,10/08/2010,1195,1195,0,16/08/2012,2012,3,0,FALSE,TRUE,2,24,27/06/2011,2011,3,1,1,0,10,11.66666667,-1.666666667,-0.191780822,-4.882399059,BKS0654,17.58248264,55.18298814,19.89036689,46.31327349,1.191030056,MEM_Adults_plate25_030315_data.csvresultstotal.csv,A,0.055561888,2015,2012,1,3
6638,0,2010,28/07/2010,10/08/2010,1195,1195,0,16/08/2012,2012,3,0,FALSE,TRUE,2,24,14/06/2011,2011,3,1,1,0,10,11.66666667,-1.666666667,-0.191780822,-4.882399059,BKS0464,15.89160271,113.1405713,18.15917282,169.1906273,0.668960198,MEM_Adults_plate26_030315_data.csvresultstotal.csv,F,0.042173819,2015,2012,1,3
6638,1,2010,17/07/2010,30/07/2010,1197,1197,0,20/07/2014,2014,3,0,FALSE,TRUE,4,48,10/02/2012,2012,3,2,2.375,-0.375,19,25.75,-6.75,0.808219178,4.117600941,BKW0184,20.24261476,12.24349136,22.98679321,6.349980323,1.928344988,MEM_Adults_plate22_020315_data.csvresultstotal.csv,G,0.005037073,2015,2014,2,1
6638,1,2010,17/07/2010,30/07/2010,1197,1197,0,20/07/2014,2014,3,0,FALSE,TRUE,4,48,31/01/2011,2011,3,1,2.375,-1.375,6,25.75,-19.75,-0.191780822,-8.882399059,BJW105,18.95724812,33.54572117,21.46596514,17.40716324,1.934368738,MEM_Adults_plate24_030315_data.csvresultstotal.csv,H,0.105775755,2015,2011,0,4
6639,1,2010,17/07/2010,30/07/2010,1197,1197,0,20/07/2014,2014,3,0,FALSE,TRUE,4,48,10/08/2011,2011,3,1,2.375,-1.375,13,25.75,-12.75,-0.191780822,-1.882399059,BKS0988,17.5312298,61.5546956,20.2680785,32.50368514,1.89071683,MEM_Adults_plate28_050315_data.csvresultstotal.csv,E,0.071275283,2015,2012,1,3
6639,1,2010,17/07/2010,30/07/2010,1197,1197,0,20/07/2014,2014,3,0,FALSE,TRUE,4,48,23/01/2013,2013,3,3,2.375,0.625,30,25.75,4.25,1.808219178,15.11760094,BLW119,18.53532603,31.42368493,21.68693524,15.28056546,2.033942328,MEM_Adults_plate32_060515_data.csvresultstotal.csv,C,0.153429883,2015,2014,1,1
6639,1,2010,17/07/2010,30/07/2010,1197,1197,0,20/07/2014,2014,3,0,FALSE,TRUE,4,48,27/06/2013,2013,3,3,2.375,0.625,35,25.75,9.25,1.808219178,20.11760094,BMS0621,18.55323707,35.4620406,21.22636737,21.4536468,1.65227788,NdR_hstel_2016_p15_data.csvresultstotal.csv,B,0.048807864,2016,2014,1,2
6639,1,2010,17/07/2010,30/07/2010,1197,1197,0,27/06/2011,2011,3,0,FALSE,TRUE,1,11,01/02/2011,2011,3,1,1,0,7,7,0,-0.191780822,-7.882399059,BJW119,18.58190395,19.85393573,21.89280801,14.7479817,1.345815917,MEM_Adults_plate26_030315_data.csvresultstotal.csv,B,0.03003461,2015,2011,0,4
6640,1,2010,22/07/2010,04/08/2010,1198,1198,0,24/06/2013,2013,3,0,FALSE,TRUE,3,34,23/11/2010,2010,3,0,1.2,-1.2,3,13.8,-10.8,-1.191780822,-11.88239906,BJW011,18.95469915,37.65991019,22.14427156,15.11082751,2.49556772,MEM_Adults_plate15_161014_data.csvresultstotal.csv,D,0.106761522,2014,2011,1,3
6640,1,2010,22/07/2010,04/08/2010,1198,1198,0,24/06/2013,2013,3,0,FALSE,TRUE,3,34,02/02/2011,2011,3,1,1.2,-0.2,6,13.8,-7.8,-0.191780822,-8.882399059,BJW128,19.84828077,13.24679357,21.40289151,17.59047834,0.752076353,MEM_Adults_plate25_030315_data.csvresultstotal.csv,C,0.040521955,2015,2011,0,4
6642,1,2010,22/07/2010,04/08/2010,1198,1198,0,24/06/2013,2013,3,0,FALSE,TRUE,3,34,22/05/2012,2012,3,2,1.2,0.8,21,13.8,7.2,0.808219178,6.117600941,BLS0028,19.75004645,14.04846983,23.04430221,6.126905986,2.292500491,MEM_Adults_plate25_030315_data.csvresultstotal.csv,H,0.018703288,2015,2013,1,2
6642,1,2010,22/07/2010,04/08/2010,1198,1198,0,24/06/2013,2013,3,0,FALSE,TRUE,3,34,03/08/2011,2011,3,1,1.2,-0.2,12,13.8,-1.8,-0.191780822,-2.882399059,BKS0940,18.2528906,31.36839496,21.1304796,24.03552408,1.307389611,MEM_Adults_plate33_060515_data.csvresultstotal.csv,C,0.036056614,2015,2012,1,3
6643,1,2010,NA,NA,NA,NA,0,18/07/2011,2011,3,NA,FALSE,TRUE,1,NA,09/08/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJS0391,20.20877384,12.7286486,21.70749988,15.13156138,0.835313529,MEM_Adults_plate22_020315_data.csvresultstotal.csv,D,0.100137301,2015,2011,1,4
6643,0,2010,NA,NA,NA,NA,0,22/06/2011,2011,3,NA,FALSE,TRUE,1,NA,01/02/2011,2011,3,1,0.5,0.5,NA,NA,NA,-0.191780822,NA,BJW111,19.34549212,21.84490011,20.68120108,30.81557659,0.707428425,MEM_Adults_plate18_250215_data.csvresultstotal.csv,C,0.101472845,2015,2011,0,4
6643,1,2010,NA,NA,NA,NA,0,22/06/2011,2011,3,NA,FALSE,TRUE,1,NA,16/08/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJS0402,19.75848124,16.45444314,21.45674414,18.67256635,0.880747102,MEM_Adults_plate19_240215_data.csvresultstotal.csv,D,0.042760224,2015,2011,1,4
6643,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,03/05/2010,2010,3,1,3,-2,NA,NA,NA,-0.191780822,NA,BJS0014,19.24794372,22.71924808,21.36446114,20.81819364,1.091233208,MEM_Adults_plate16_171014_data.csvresultstotal.csv,G,0.00512896,2014,2011,1,3
6644,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,18/11/2011,2011,3,2,3,-1,NA,NA,NA,0.808219178,NA,BKW0094,19.31690419,22.13211311,21.83071188,15.11480073,1.464322351,MEM_Adults_plate18_250215_data.csvresultstotal.csv,H,0.015421481,2015,2014,3,1
6644,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,31/01/2011,2011,3,2,3,-1,NA,NA,NA,0.808219178,NA,BJW103,17.33116502,78.59015376,20.87380443,26.22989538,2.997781616,MEM_Adults_plate22_020315_data.csvresultstotal.csv,E,0.155045369,2015,2011,0,4
6644,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,22/05/2012,2012,3,3,3,0,NA,NA,NA,1.808219178,NA,BLS0029,19.76040291,13.98388662,23.0321546,6.175376094,2.262076562,MEM_Adults_plate25_030315_data.csvresultstotal.csv,C,0.089815297,2015,2013,1,2
6645,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,14/03/2014,2014,3,5,3,2,NA,NA,NA,3.808219178,NA,BMW222,17.91492155,39.81190979,20.57087715,35.23614834,1.130751533,MEM_Adults_plate33_060515_data.csvresultstotal.csv,B,0.008807149,2015,2014,0,1
6645,1,2009,NA,NA,NA,NA,0,05/08/2014,2014,3,2,FALSE,TRUE,5,NA,11/07/2014,2014,3,5,3,2,NA,NA,NA,3.808219178,NA,BNS1396,18.57604977,44.76653174,21.49013921,20.67727237,2.168389234,NdR_hstel_2016_p23_meltcurve_data.csvresultstotal.csv,A,0.047229188,2016,2014,0,2
6646,1,2010,NA,NA,NA,NA,0,04/08/2011,2011,3,NA,FALSE,TRUE,1,NA,07/06/2011,2011,3,1,1,0,NA,NA,NA,-0.191780822,NA,BKS0390,17.97026404,65.54332294,19.05214663,80.61819005,0.814121078,MEM_Adults_plate23_020315_data.csvresultstotal.csv,E,0.120451496,2015,2012,1,3
6646,0,2010,NA,NA,NA,NA,0,01/08/2010,2010,3,NA,FALSE,TRUE,0,NA,01/08/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJS0369,20.67251906,11.58406585,22.01339394,12.0048082,0.963242545,MEM_Adults_plate23_020315_data.csvresultstotal.csv,B,0.044180989,2015,2011,1,4
6647,0,2010,29/04/2010,15/05/2010,1151,1151,0,09/02/2012,2012,3,NA,FALSE,TRUE,2,21,14/11/2011,2011,3,1,1,0,18,15.75,2.25,-0.191780822,3.117600941,BKW0013,18.16191795,46.60881363,20.81650929,29.96067133,1.555691036,MEM_Adults_plate17_260215_data.csvresultstotal.csv,H,0.002054484,2015,2014,3,1
6647,0,2010,29/04/2010,15/05/2010,1151,1151,0,09/02/2012,2012,3,NA,FALSE,TRUE,2,21,18/08/2011,2011,3,1,1,0,15,15.75,-0.75,-0.191780822,0.117600941,BKS1021,20.36402251,15.34288963,21.90573192,15.12475126,1.010552276,MEM_Adults_plate20_270215_data.csvresultstotal.csv,D,0.134645695,2015,2012,1,3
6647,0,2010,NA,NA,NA,NA,0,24/07/2011,2011,3,NA,FALSE,TRUE,1,NA,23/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW001,19.97746433,19.35999865,21.66495936,20.55084587,0.94198092,MEM_Adults_plate15_161014_data.csvresultstotal.csv,H,0.1012469,2014,2011,1,3
6648,1,2010,NA,NA,NA,NA,0,20/11/2011,2011,3,NA,FALSE,TRUE,1,NA,23/11/2010,2010,3,0,0.714285714,-0.714285714,NA,NA,NA,-1.191780822,NA,BJW022,18.66515032,32.75065472,20.75541976,30.46391761,1.075263418,MEM_Adults_plate16_171014_data.csvresultstotal.csv,H,0.031997588,2014,2011,1,3
6648,1,2010,NA,NA,NA,NA,0,20/11/2011,2011,3,NA,FALSE,TRUE,1,NA,06/06/2011,2011,3,1,0.714285714,0.285714286,NA,NA,NA,-0.191780822,NA,BKS0379,18.99699284,31.26779084,20.86310341,28.43021971,1.09793731,MEM_Adults_plate21_260215_data.csvresultstotal.csv,B,0.053156178,2015,2012,1,3
6648,1,2010,NA,NA,NA,NA,0,20/11/2011,2011,3,NA,FALSE,TRUE,1,NA,02/02/2011,2011,3,1,0.714285714,0.285714286,NA,NA,NA,-0.191780822,NA,BJW132,19.06988118,32.31252799,21.27364649,19.27065725,1.67645417,MEM_Adults_plate23_020315_data.csvresultstotal.csv,F,0.050427235,2015,2011,0,4
6649,1,2010,NA,NA,NA,NA,0,20/11/2011,2011,3,NA,FALSE,TRUE,1,NA,07/06/2011,2011,3,1,0.714285714,0.285714286,NA,NA,NA,-0.191780822,NA,BKS0388,19.2998113,28.14969976,20.55629638,30.68480997,0.912648759,MEM_Adults_plate23_020315_data.csvresultstotal.csv,B,0.130826136,2015,2012,1,3
6649,1,2010,NA,NA,NA,NA,0,20/11/2011,2011,3,NA,FALSE,TRUE,1,NA,28/06/2011,2011,3,1,0.714285714,0.285714286,NA,NA,NA,-0.191780822,NA,BKS0661,18.97714415,22.87464326,21.09059125,21.49650629,1.067471207,MEM_Adults_plate25_030315_data.csvresultstotal.csv,E,0.091992324,2015,2012,1,3
6649,0,2010,NA,NA,NA,NA,0,06/08/2011,2011,3,NA,FALSE,TRUE,1,NA,22/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW006,18.66913716,45.66065282,20.57552512,41.51511372,1.096709789,MEM_Adults_plate15_161014_data.csvresultstotal.csv,H,0.068178814,2014,2011,1,3
6650,1,2010,NA,NA,NA,NA,0,25/11/2010,2010,3,NA,FALSE,TRUE,0,NA,23/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW026,17.30263366,80.97176096,20.65400247,33.83020012,2.386010938,MEM_Adults_plate17_260215_data.csvresultstotal.csv,H,0.031959205,2015,2011,1,4
6650,1,2010,NA,NA,NA,NA,0,04/07/2011,2011,3,NA,FALSE,TRUE,1,NA,23/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW014,18.71484552,32.03517977,20.45251941,37.13781219,0.862157349,MEM_Adults_plate16_171014_data.csvresultstotal.csv,A,0.007900894,2014,2011,1,3
6688,0,2010,NA,NA,NA,NA,0,06/08/2011,2011,3,NA,FALSE,TRUE,1,NA,03/08/2011,2011,3,1,0.5,0.5,NA,NA,NA,-0.191780822,NA,BKS0942,15.98868166,143.5041374,19.70991471,61.4704281,2.323760638,MEM_Adults_plate33_060515_data.csvresultstotal.csv,F,0.14986165,2015,2012,1,3
6688,0,2010,30/06/2010,14/07/2010,1184,1184,0,01/02/2011,2011,3,NA,FALSE,TRUE,1,7,24/11/2010,2010,3,0,0.5,-0.5,4,5,-1,-1.191780822,-10.88239906,BJW029,18.86064503,30.37968676,20.78635591,30.55463021,0.992921382,MEM_Adults_plate17_260215_data.csvresultstotal.csv,A,0.067574276,2015,2011,1,4
6689,0,2010,30/06/2010,14/07/2010,1184,1184,0,01/02/2011,2011,3,NA,FALSE,TRUE,1,7,31/01/2011,2011,3,1,0.5,0.5,6,5,1,-0.191780822,-8.882399059,BJW102,18.74213214,32.0439291,21.01772687,23.83246431,1.340924629,MEM_Adults_plate22_020315_data.csvresultstotal.csv,B,0.130274388,2015,2011,0,4
6689,1,2010,NA,NA,NA,NA,0,24/11/2010,2010,3,NA,FALSE,TRUE,0,NA,24/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW031,17.47024291,73.61625772,20.46689844,39.10977566,1.916441621,MEM_Adults_plate17_260215_data.csvresultstotal.csv,G,0.118873656,2015,2011,1,4
6689,0,2010,NA,NA,NA,NA,0,17/07/2011,2011,3,NA,FALSE,TRUE,1,NA,24/11/2010,2010,3,0,0,0,NA,NA,NA,-1.191780822,NA,BJW041,18.82867819,29.7323541,21.3590863,20.23963435,1.468603054,MEM_Adults_plate18_250215_data.csvresultstotal.csv,A,0.054932109,2015,2011,1,4
6704,0,2010,17/07/2010,30/07/2010,1197,1197,0,28/05/2013,2013,3,NA,FALSE,TRUE,3,34,21/08/2011,2011,3,1,1,0,13,12,1,-0.191780822,-1.882399059,BKS1026,19.48408181,20.01402625,21.61789988,17.24425467,1.160480744,MEM_Adults_plate18_250215_data.csvresultstotal.csv,E,0.017923455,2015,2012,1,3
6704,0,2010,17/07/2010,30/07/2010,1197,1197,0,28/05/2013,2013,3,NA,FALSE,TRUE,3,34,25/11/2010,2010,3,0,1,-1,4,12,-8,-1.191780822,-10.88239906,BJW049,18.89390634,36.42439202,20.98108622,26.89184482,1.354685823,MEM_Adults_plate20_270215_data.csvresultstotal.csv,C,0.011389602,2015,2011,1,4
6724,0,2010,17/07/2010,30/07/2010,1197,1197,0,28/05/2013,2013,3,NA,FALSE,TRUE,3,34,07/02/2012,2012,3,2,1,1,19,12,7,0.808219178,4.117600941,BKW0156,18.44613471,48.4740963,20.91135622,24.42364098,1.982193352,MEM_Adults_plate23_020315_data.csvresultstotal.csv,F,0.029944338,2015,2014,2,1
6724,1,2010,NA,NA,NA,NA,0,20/06/2011,2011,3,NA,FALSE,TRUE,1,NA,02/02/2011,2011,3,1,1,0,NA,NA,NA,-0.191780822,NA,BJW117,20.35660957,13.48732286,22.10922904,11.35033735,1.188570682,MEM_Adults_plate24_030315_data.csvresultstotal.csv,C,0.007514502,2015,2011,0,4
6752,1,2010,NA,NA,NA,NA,0,02/02/2011,2011,3,NA,FALSE,TRUE,1,NA,02/02/2011,2011,3,1,1,0,NA,NA,NA,-0.191780822,NA,BJW122,16.53485384,75.08405483,20.50047905,36.63546884,2.045718493,MEM_Adults_plate26_030315_data.csvresultstotal.csv,C,0.182230939,2015,2011,0,4
6752,0,2011,01/07/2011,13/07/2011,1317,1317,0,20/11/2011,2011,3,NA,FALSE,TRUE,0,4,20/11/2011,2011,3,0,0,0,4,4,0,-1.191780822,-10.88239906,BKW0130,17.88087104,41.10674256,20.95951059,27.1505891,1.499490652,MEM_Adults_plate33_060515_data.csvresultstotal.csv,A,0.119637945,2015,2014,3,1
6755,1,2011,14/04/2011,28/04/2011,1203,1203,0,15/11/2011,2011,3,NA,FALSE,TRUE,0,7,15/11/2011,2011,3,0,0,0,7,7,0,-1.191780822,-7.882399059,BKW0037,19.42213238,26.62260063,21.35558932,21.29197786,1.251006302,MEM_Adults_plate20_270215_data.csvresultstotal.csv,F,0.033857319,2015,2014,3,1
6755,0,2011,15/04/2011,29/04/2011,1204,1204,0,20/07/2013,2013,3,NA,FALSE,TRUE,2,27,15/11/2011,2011,3,0,0,0,7,7,0,-1.191780822,-7.882399059,BKW031,19.04350418,33.77625214,20.65540529,33.04411165,1.015312008,MEM_Adults_plate20_270215_data.csvresultstotal.csv,B,0.167677116,2015,2014,3,1
6755,1,2011,15/04/2011,29/04/2011,1204,1204,0,23/05/2013,2013,3,NA,FALSE,TRUE,2,25,16/11/2011,2011,3,0,0.666666667,-0.666666667,7,9.666666667,-2.666666667,-1.191780822,-7.882399059,BKW0056,17.8950833,52.21370077,20.07428861,45.30001658,1.15220928,MEM_Adults_plate19_240215_data.csvresultstotal.csv,E,0.034097731,2015,2014,3,1
6774,1,2011,15/04/2011,29/04/2011,1204,1204,0,23/05/2013,2013,3,NA,FALSE,TRUE,2,25,21/01/2013,2013,3,2,0.666666667,1.333333333,21,9.666666667,11.33333333,0.808219178,6.117600941,BLW088,17.60284552,81.18363868,19.5304556,62.81636193,1.2921746,MEM_Adults_plate24_030315_data.csvresultstotal.csv,D,0.023516188,2015,2014,1,1
6774,1,2011,02/04/2011,17/04/2011,1208,1208,0,15/06/2014,2014,3,NA,FALSE,TRUE,3,38,14/03/2014,2014,3,3,2.5,0.5,35,28,7,1.808219178,20.11760094,BMW215,18.99400884,36.43094075,20.79773235,25.97337339,1.402704725,NdR_hstel_2016_p13_data.csvresultstotal.csv,C,0.046256859,2016,2014,0,2
6780,1,2011,02/04/2011,17/04/2011,1208,1208,0,15/06/2014,2014,3,NA,FALSE,TRUE,3,38,23/01/2013,2013,3,2,2.5,-0.5,21,28,-7,0.808219178,6.117600941,BLW134,19.5689381,36.06291284,21.00127442,28.90073263,1.247605654,NdR_hstel_2016_p5_data.csvresultstotal.csv,E,0.01756387,2016,2014,1,2
6780,1,2011,04/04/2011,18/04/2011,1209,1209,0,08/02/2012,2012,3,NA,FALSE,TRUE,1,10,08/02/2012,2012,3,1,0.5,0.5,10,8.5,1.5,-0.191780822,-4.882399059,BKW0173,20.98063833,7.637476344,23.07884851,5.962622985,1.280978231,MEM_Adults_plate22_020315_data.csvresultstotal.csv,G,0.018176116,2015,2014,2,1
6786,1,2011,13/04/2011,30/04/2011,1211,1211,0,16/11/2011,2011,3,NA,FALSE,TRUE,0,7,16/11/2011,2011,3,0,0,0,7,7,0,-1.191780822,-7.882399059,BKW040,19.8634576,15.5365025,21.96156792,13.55426264,1.14166892,MEM_Adults_plate19_240215_data.csvresultstotal.csv,G,0.094568947,2015,2014,3,1
6786,1,2011,11/04/2011,01/05/2011,1212,1212,0,11/05/2011,2011,3,2,FALSE,TRUE,0,0,11/05/2011,2011,2,0,0,0,0,0,0,-1.191780822,-14.88239906,BKS0154,19.94564555,18.73718021,21.96201192,12.44068852,1.492316487,MEM_Adults_plate23_020315_data.csvresultstotal.csv,D,0.172165897,2015,2012,1,3
6786,1,2011,11/04/2011,01/05/2011,1212,1212,0,08/02/2012,2012,3,NA,FALSE,TRUE,1,9,20/11/2011,2011,3,0,0,0,6,6,0,-1.191780822,-8.882399059,BKW0117,19.22900932,16.28078672,22.4881606,9.723999592,1.674072948,MEM_Adults_plate33_060515_data.csvresultstotal.csv,G,0.019605575,2015,2014,3,1
6786,0,2011,13/04/2011,02/05/2011,1214,1214,0,08/02/2012,2012,3,NA,FALSE,TRUE,1,9,08/02/2012,2012,3,1,1,0,9,9,0,-0.191780822,-5.882399059,BKW0162,19.94014522,15.16012563,22.03484077,12.2072628,1.234555027,MEM_Adults_plate22_020315_data.csvresultstotal.csv,H,0.068792052,2015,2014,2,1
